,V1,Unnamed0,customer_id,review_id,product_id,product_parent,product_title,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,score,export,Star normalization,Normalization of comment scores,Help rating weights,Help normalize rating weights,Total score1,Total score2,Total score3,Total score4,Total score5
2727,6779,6779,35220849,R37PBQPUZNMFPC,B00132ZG3U,758099411,conair 1875 watt tourmaline ceramic hair dryer,5,2,2,N,Y,Conair Ceramic 1875 Hair Dryer,My old hair dryer was a Conair 1875 that I purchased about 10 yrs ago and still works but started to make noises. So I figured it was time to look for a new hair dryer. I purchased this Conair 22NP Comfort Touch Tourmaline Ceramic 1875 and it is even better than my old one. It's light and comfortable to hold while styling and drying my hair. It dries my hair in 1/2 the time of my old one and my hair looks a lot better. I would recommend this hair dryer to anyone who is looking for a new hair dryer. It's a great product and you won't be disappointed.,7/12/2013,0.451108093,4,1.0,0.6793317790000001,1.318080836,0.123287146,0.7611597720000001,0.797679895,0.7378108409999999,0.857548949,0.707876315
2728,6781,6781,44566609,R22C4XHSXBWSQZ,B00APV7OWG,443954263,onei mk-ii air ionique hair dryer with ionic generator for professional blowouts,5,1,1,N,Y,Great hair dryer!,"This is a great hair dryer - very professional results, several heat and speed settings.  Really worth the amount spent.  Thank you!",7/11/2013,0.27567843,0,1.0,0.6327963910000001,1.150514998,0.058339145999999995,0.736686319,0.776606685,0.711163462,0.842049908,0.678441851
2729,6782,6782,27067629,RDWBHLY41ZXZT,B0050PNHBY,902572429,"rusk ctc7500 ceramic titanium ionic hair dryer, 2000 watt",5,0,0,N,Y,Rusk Hair dryer,Love it! Excellent product. Very good power as I expected since it is a professional product . I hope lasts forever as if used in a salon,7/11/2013,0.234845263,0,1.0,0.621964772,1.0,0.0,0.723910127,0.7659402009999999,0.69703844,0.834841963,0.662587559
2730,6783,6783,11176316,R1F4AELHYPV27B,B0009XH6UU,486589264,andis pro style soft grip 1600 watt hair dryer,5,1,1,N,Y,I Love It,"It is wonderful. I have spent a lot more on my other hair dryers and this one is great. It is small, lightweight, and dries my hair in less time. I will recommend it to others and would buy it again.",7/11/2013,0.254727282,1,1.0,0.627238781,1.150514998,0.058339145999999995,0.735034042,0.775123915,0.7094028109999999,0.8408450190000001,0.6765422590000001
2731,6791,6791,16057047,R2U46TGSQCJIZQ,B001UHN0OA,396337866,extracompact twinturbo 3500 2000 watt compact professional hair dryer,5,3,3,N,Y,Drys hair fast,"Love this powerful dryer.  It's pretty heavy duty, and it's a little heavier in weight than any other dryer I've had.  But it has the cool setting medium heat and High fast dry mode.  Pretty loud, but what hair dryer isn't it?  It smoothes the hair too , removing the frizz.  Combine with correct hairbrush and you will have salon results!",7/9/2013,0.49782818799999995,0,1.0,0.691724995,1.4515449930000002,0.175017439,0.7733176979999999,0.8078820529999999,0.751219175,0.864544932,0.7228877359999999
2732,6792,6792,41960832,R35NM1DJUM75YY,B006FLC09W,316756803,infinity pro by conair 1875 watt hair dryer - purple,5,9,12,N,Y,"Powerful hairdryer, excellent value","Not only am I happy with this hairdryer, but I've already had a houseguest that is coveting it after using it. It has great power, is small enough to consider taking it when I travel, and was really reasonably priced. I hate to admit it, but it's better than the $150 Italian hairdryer that I was replacing.",7/9/2013,0.194726265,1,1.0,0.611322598,1.771191552,0.29891145399999997,0.7697079040000001,0.8029457659999999,0.7484574690000001,0.857434063,0.72121332
2733,6793,6793,44915199,R1S7FC33OSTOY8,B001QTW2FK,328811288,conair minipro tourmaline ceramic styler / hair dryer; pink,5,1,1,N,Y,Great,Small. cheap and works well for what it is. Don't expect the power from a full size dryer but this works great as a mini dryer for traveling.,7/9/2013,0.25508080899999996,5,1.0,0.627332559,1.150514998,0.058339145999999995,0.735061922,0.775148935,0.70943252,0.84086535,0.6765743129999999
2734,6795,6795,48548981,R178Z82L28G3JH,B0009XH6V4,670161917,andis micro turbo hair dryer,5,0,0,N,Y,Awesome!,"Love it, very powerful for something that small. Wish it could fold up, but still it is an awesome product.",7/9/2013,0.200543217,3,1.0,0.612865633,1.0,0.0,0.721204953,0.7635125509999999,0.6941558329999999,0.832869269,0.6594774729999999
2735,6796,6796,50003982,R3PMTSFCV3V2H7,B000E8PG98,676407800,conair 1875 watt cord-keeper hair dryer; pink,5,0,0,N,Y,Great Hairdryer,"I really like this Conair hairdryer.  I've had it for several months and use it most every day.  It's easy to use, dries my hair quickly and I like that I can set the temperature and speed separately and that the cord retracts.",7/9/2013,0.23400385899999998,1,1.0,0.621741577,1.0,0.0,0.723843771,0.765880653,0.6969677320000001,0.8347935740000001,0.6625112710000001
2736,6797,6797,32745259,R2E5BC8UMZNWG9,B003TQPRGY,814216548,revlon 1875w compact travel hair dryer,5,0,0,N,Y,Awesome!,Great blow dryer. It does the trick and dries your hair quickly. I like the little 'Cold Shot' button as well.,7/9/2013,0.188187722,3,1.0,0.60958815,1.0,0.0,0.720230557,0.7626381179999999,0.693117526,0.8321587109999999,0.65835723
2737,6800,6800,44334882,R1IN82VWYS45D7,B007PM4M3M,987021536,panasonic kurukuru curling hair dryer eh-ka60-k black | ac100-120v/200-240v (japan model),5,0,0,N,Y,Love it!,Works great... Better than advertised! I would/have recomended this product to others and it works like a dream on my daughters hair too!,7/8/2013,0.31201455300000003,0,1.0,0.642435101,1.0,0.0,0.7299959559999999,0.771401685,0.70352344,0.83927993,0.669584318
2738,6801,6801,20014407,R3SEF0UTOHITKH,B008O1V33A,569841544,professional lightweight hair dryer,5,0,0,N,Y,Great value,"I was very pleasantly surprised by this hair dryer! I am not willing to spend $50 or more on a fancy hair dryer, so I hoped this one would be close enough. It works great - better than expected! Dries fast and gets plenty hot. It comes with several attachments which fit securely and don't fall off. Also love the miles-long cord so I can stand anywhere in the bathroom while drying my hair!",7/8/2013,0.347658965,1,1.0,0.651890324,1.0,0.0,0.732806993,0.7739243379999999,0.706518855,0.8413298220000001,0.672816113
2739,6804,6804,43360745,R1VINM3TQCAMPD,B00132ZG3U,758099411,conair 1875 watt tourmaline ceramic hair dryer,5,1,2,N,Y,Great Product,"We're in the health care industry, often times after our patients undergo MRI and other brain imaging procedures, they need to shampoo their hair. This product is just right! Works fast!",7/8/2013,0.239084435,6,1.0,0.623089277,1.159040418,0.061643573,0.734341659,0.774457307,0.70869395,0.840220665,0.675812271
2740,6805,6805,48197831,R37BB5JPRG5V14,B00APV7OWG,443954263,onei mk-ii air ionique hair dryer with ionic generator for professional blowouts,5,1,1,N,Y,This Hair Dryer is great!,I recently bought this Onei Mk-l Air Ionque Hair Dryer and it's the best ever!  It arrived so fast to my door and I use it on my shampooed  hair and it dries fast and my hair is not dried out like my other hair dryer..  My hair actualy feels like silk..very smooth...  I would definitely recommend this product to my family and friends!<br /><br />Thank you..<br />Linda<br />RI,7/8/2013,0.4216225,1,1.0,0.671510277,1.150514998,0.058339145999999995,0.7481959579999999,0.78693555,0.7234280209999999,0.850443079,0.6916742570000001
2741,6807,6807,40607459,RVNE18GRGZ57X,B00016KMIS,983445543,sunbeam/oster 1500 watt wall mounted hair dryer.,5,1,1,N,Y,Can't be beat!,This was to be a replacement for a Sunbeam dryer we had in our home which is now working. Surprise!  We arenow  thinking of putting it in our vacation condo.  These dryers are absolutely excellent and we will buy another as a backup in case you all stop manufacturing them.  Highly recommend this product!,7/8/2013,0.255730479,4,1.0,0.627504894,1.150514998,0.058339145999999995,0.735113157,0.7751949140000001,0.7094871159999999,0.840902712,0.676633217
2742,6809,6809,22904820,R33S1IDRZNHJKF,B00006IV22,357308868,conair 1875 watt dual voltage folding handle hair dryer,5,0,0,N,Y,Conair 1875,"Nice size, convenient for travel, powerfull and light. Dual voltage is very beneficial if you travel to Europe. Very happy with the purchase.",7/7/2013,0.270497598,1,1.0,0.6314220970000001,1.0,0.0,0.7267217890000001,0.768463415,0.70003452,0.8368923109999999,0.665820073
2743,6811,6811,44354666,R3Q0BF7RHLMFR8,B0009XH6UU,486589264,andis pro style soft grip 1600 watt hair dryer,5,0,0,N,Y,Happy consumer,"A great dryer for me (I have arthritis), not heavy and does all I need for  drying and styling my hair. Bargain priced too.",7/7/2013,0.200015432,3,1.0,0.61272563,1.0,0.0,0.72116333,0.763475198,0.69411148,0.832838917,0.65942962
2744,6812,6812,32421726,R1KRUC31F99ZKV,B0015YFTTC,983445543,oster professional wall hair dryer 76932-710,5,6,6,N,Y,Works Great,I enjoy using this product.  Dries long hair very fast.  I have no problem recommending this product to a friend.,7/7/2013,0.090125859,5,1.0,0.583575748,1.724369749,0.280763468,0.758486126,0.79312378,0.7363407409999999,0.8499068190000001,0.7079492209999999
2745,6813,6813,31804201,R1J03395QBFKPR,B00005O0MZ,694290590,conair corp pers care 146np conair ionic conditioning 1875-watt hair dryer,5,1,1,N,Y,Good product,We were concerned to begin with because of a post about weight but found that this was in fact the perfect size for us. It seems to be well built. Our issue with a different brand had been that the cord would break where the cord met the handle and it seems as though this one the cord is a little more protected. We will see how it holds up over time but as of right now I'm very hopeful.,7/7/2013,0.168398455,0,1.0,0.604338745,1.150514998,0.058339145999999995,0.728225861,0.769014185,0.70214808,0.8358802909999999,0.6687150270000001
2746,6818,6818,15660403,R2Z8IFUXH1I2IC,B004YZMKKU,258419037,"john frieda(r) jf1r 1,875-watt hair dryer",5,0,0,N,Y,John Frieda Hair Blow Dryer,"This is a great hair dryer. It is quiet and has a powerful fan blower.  It has 3 settings each for heat and blower speed.<br />There is also an instant cool button to cool down the air no matter what heat setting it is on.  It has a long cord which<br />is nice.  It is a litlle larger in size than some and somewhat heavier. However, the heat and blower features and quietness<br />more than offset this.",7/5/2013,0.660508369,1,1.0,0.734878389,1.0,0.0,0.757479345,0.796065554,0.7328094740000001,0.859321635,0.701181433
2747,6819,6819,21976016,R3NA66X3GVVGBB,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",5,0,0,N,Y,Powerful!,"My daughter in law recommended this blow dryer, so I purchased it.  It dries my hair in half the time than my other blow dryer.  It's light weight and easy to use, yet powerful!",7/5/2013,0.22863468399999998,8,1.0,0.620317322,1.0,0.0,0.72342034,0.765500662,0.696516528,0.834484795,0.662024461
2748,6823,6823,19249243,RMK7MKEZA63XF,B008OEZ0N6,153523919,"pro beauty tools pbdr5886 professional travel hair dryer, white and black",5,5,5,N,Y,Great for the money,"Fabulous little blow dryer. Small, compact, great for packing and travel but still has plenty of power to get the job done quickly.  Worth the money, seems sturdy like it will go the distance!",7/5/2013,0.288039637,0,1.0,0.63607539,1.648459375,0.251340843,0.7692748429999999,0.803208648,0.74757946,0.858837837,0.7197648659999999
2749,6824,6824,50866835,R103EZO2N3T1C8,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",5,0,0,N,Y,Excellent hair dryer!,A bit on the heavy side but very well made.  Wide range of heat and blower settings.  Works great!  When was the last time that you bought an electrical appliance for under $30 that had a FOUR YEAR WARRANTY???,7/4/2013,0.146488186,9,1.0,0.5985267129999999,1.0,0.0,0.7169419920000001,0.7596869270000001,0.6896132629999999,0.829760591,0.6545764310000001
2750,6830,6830,15689427,R1EM5QSVIER24O,B002MHW4MG,415529274,travel smart by conair dual voltage 1200 watt folding hair dryer,5,1,1,N,Y,Great and powerful little hairdryer!,This dryer is easy to hold and has alot of power and force.  I have thick hair and it dries my hair very quickly.  A great buy!,7/1/2013,0.297963951,0,1.0,0.638707965,1.150514998,0.058339145999999995,0.73844383,0.778183893,0.7130362490000001,0.8433315379999999,0.680462427
2751,6836,6836,43048243,R2PIX30HABP5CQ,B00009YJSJ,109106777,conair wallmount 1600 watt hair dryer with led night light; white,5,0,0,N,Y,dryer review,Love this dryer.have been using the same kind for several years. Lots of power for straight hair and low is also great for curly hair.,6/30/2013,0.265984059,4,1.0,0.630224812,1.0,0.0,0.726365837,0.76814398,0.69965522,0.836632739,0.665410841
2752,6841,6841,37217345,R3DPKGWFFN8ATN,B00070E8IS,531479992,elchim professional 2001 classic hair dryer (colors may vary),5,1,1,N,Y,Powerful blowdryer,"This blowdryer has great wind power and delivers a lot of heat - both make it great at styling my very curly hair.  It is a reasonable weight and fits comfortably in my small hands, which makes maneuvering it easy.  I only wish it came with a diffuser attachment.",6/29/2013,0.5181779320000001,0,1.0,0.697123075,1.150514998,0.058339145999999995,0.755810642,0.793769045,0.7315421559999999,0.8559959340000001,0.7004287109999999
2753,6842,6842,31386486,R3E8YPRCT2IJ90,B00132ZG3U,758099411,conair 1875 watt tourmaline ceramic hair dryer,5,0,1,N,Y,Love this medium sized blowdryer!,"I love the size, power & settings! Also, the browdryer has a really nice look & is powerful too. I feel it gets hot enough on the hottest setting, medium heat on the medium setting & low heat on the low setting. I also like the cool air button too. I'm Black with relaxed African american hair and it works just fine for me.",6/29/2013,0.448467073,3,1.0,0.678631208,1.0,0.0,0.740757058,0.781058806,0.7149903670000001,0.8471272459999999,0.6819561470000001
2754,6843,6843,11354070,RBCWBPVO2MNR2,B001MXWZFM,16483457,conair pro hair dryer,5,0,0,N,Y,Love this!,2000 watts makes a big difference in how quick n easy straightening your hair is. Perfect for coarser hair types.,6/29/2013,0.21833991,0,1.0,0.617586476,1.0,0.0,0.722608459,0.7647720720000001,0.6956513959999999,0.833892748,0.661091057
2755,6845,6845,25800243,R1MLW0COORKVLC,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",5,0,1,N,Y,Absolutely love it!,I have fine & thick hair and this product has cut down 50% of drying time.  It is a great product for anyone who has limited luxury time to spare.,6/29/2013,0.317222515,2,1.0,0.6438165920000001,1.0,0.0,0.730406673,0.7717702670000001,0.7039610959999999,0.839579437,0.670056511
2756,6847,6847,21418892,R34AQPFE53Z4NK,B00070E8IS,531479992,elchim professional 2001 classic hair dryer (colors may vary),5,1,2,N,Y,Excellent product...........,Just received The Elchim Professional 2001 2000 Watt Classic Hair Dryer and am very pleased with product. Dryer is quiet and hair dried much quicker than before.<br />Would highly recommend!!!!!,6/28/2013,0.41990475200000005,1,1.0,0.671054618,1.159040418,0.061643573,0.748601755,0.78725446,0.72388937,0.850619551,0.692206825
2757,6851,6851,22070552,R9ZD0NLGA1IK3,B0027SU9JU,918034537,revlon 1875w volumizing turbo hair dryer,5,0,0,N,Y,Great dryer,This dryer is powerful but light weight and easy to handle.  The diffuser is large and the settings make styling easy.,6/28/2013,0.22763660100000002,0,1.0,0.620052565,1.0,0.0,0.723341628,0.765430024,0.696432653,0.8344273959999999,0.6619339670000001
2758,6853,6853,44614708,R3FRRLXUK4J5WD,B001QTW2FK,328811288,conair minipro tourmaline ceramic styler / hair dryer; pink,5,1,1,N,Y,Small but mighty!,"This blow dryer is compact, so it is very easy to travel with. It has a lot of power and dries my hair very fast. It is also very cute!",6/27/2013,0.434499755,5,1.0,0.674926165,1.150514998,0.058339145999999995,0.7492115009999999,0.7878469090000001,0.724510175,0.8511836429999999,0.692841807
2759,6854,6854,52742692,R3TABXACECF95M,B0009XH6VY,568981338,andis hangup 1600w hair dryer with cord hanger,5,0,0,N,Y,Just what I needed.,"We have a cabin in Tennessee that we use as our vacation home.  Half the time, we forget to take a hair dryer with us.  This has solved that problem.  The dryer has a long cord.  The cord hanger can be moved to either side when mounting but it probably isn't even needed.",6/27/2013,0.20767816100000003,0,1.0,0.614758285,1.0,0.0,0.721767638,0.76401751,0.694755425,0.8332795959999999,0.660124382
2760,6855,6855,46679907,RXK6HHW4HJHA9,B00070E8IS,531479992,elchim professional 2001 classic hair dryer (colors may vary),5,0,0,N,Y,The best hair dryer my wife ever owned,My wife was trying different brands of blow dryers for years. She was not impressed at all. Till our hair stylist receommended Elchim professional and my wife noticed the difference right away. She is very pleased.,6/27/2013,0.19507039699999998,2,1.0,0.611413884,1.0,0.0,0.7207733479999999,0.763125224,0.693695918,0.83255453,0.6589812660000001
2761,6858,6858,13526614,R2TVCEXEM2SZ09,B0009XH6VE,223051644,andis hangup 1600w wall mount hair dryer,5,0,0,N,Y,Wall Hair Dryer,I've been using this hair dryer for quite some time and have never been happier.  Wall mount keeps counters clear and I love the small size and light weight.  Thanks very much v/r Susan,6/26/2013,0.42971698799999997,0,1.0,0.673657463,1.0,0.0,0.739278364,0.7797318109999999,0.7134146840000001,0.8460489379999999,0.680256121
2762,6862,6862,15269833,R3JM0BX0B07V7F,B007T70X0Y,535977674,hsi professional hair dryer d-2200 with turbo ionic and infrared technology,5,6,7,N,Y,Great product!,I love it! Dries hair so fast! Very nice condition. Great I can remove filter and clean it! I think this will keep it working efficiently for longer!,6/25/2013,0.246754704,0,1.0,0.625123933,1.67731749,0.262526159,0.76785113,0.801777802,0.746160307,0.8573952979999999,0.718351559
2763,6863,6863,8553648,RMU0KRCNH23AX,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",5,0,0,N,Y,"Quality, Quiet, and Durability.",I like that this hair drier is quiet. It has multiple heat settiing with a good high heat setting.  It is comfortable fit for my hand and not heavy which makes blow drying less toil some. Although not heavy it does not lack in quality and durability.  I have owned several dryers and refused to setlle for a poor quality. This is superior in quality performance and durability compared to the typical Conair brands.I have owned for several months now and have no complaints and works as well as the day I purchased  If looking for quite and quality I would recommend Remington.  Well worth it.,6/25/2013,0.686375724,6,1.0,0.741740098,1.0,0.0,0.7595193309999999,0.797896258,0.7349832629999999,0.860809253,0.703526765
2764,6867,6867,20269697,R1WSKOYIN9FOGY,B0009XH6VY,568981338,andis hangup 1600w hair dryer with cord hanger,5,0,0,N,Y,Very powerful,This is a very small dryer but with a BIG punch!  I was shocked how much power this little dynamo has... I can dry my hair faster than I ever could with my larger hand held dryer.  It is perfect for a small wall space and keeps my counter clutter free...Highly recomended!,6/25/2013,0.39850829200000004,1,1.0,0.665378881,1.0,0.0,0.736817141,0.777523085,0.71079203,0.844254141,0.677426502
2765,6868,6868,45402008,R1ZM6MI4ULFFG6,B001AFFBCG,392681682,revlon 1875w compact travel hair dryer,5,0,0,N,Y,Best little dryer ever purchased,"This is the second one of this model dryer- revlon travel 1875w I have purchased. I bought this one for my mother because she was dying for it since I got it and it worked so well. I bought mine in 2009 and it is still going strong! I have pretty thick long hair, about chest length, and this dryer is by far the best one I've ever had. I always bought Conair in the past but saw this on sale and decided to get it to travel with. It ended up replacing my full size dryer because it works better than my big Conair, dries my hair super fast (5 minutes or so) and is really light. I dry my hair almost everyday in the winter and only a couple times a week in the summer to give you an idea of how much I use it and it still works like a charm. Revlon for me from now on.<br /><br />Summary- best little hair dryer you will buy. Powerful, light, and great value!",6/24/2013,0.34633848,3,1.0,0.651540045,1.0,0.0,0.732702855,0.7738308840000001,0.7064078859999999,0.8412538820000001,0.672696387
2766,6882,6882,45813264,REHBOFI68BSMD,B001BOFISS,341174535,andis 81290 tourmaline ionic/ceramic 1875 watt hair dryer,5,2,2,N,Y,Great hairdryer,I first used this brand of dryer at  Barona Casino hotel. It worked so good I ordered one as soon as I arrived home. I thought it would be really expensive but it is not.,6/21/2013,0.155217808,0,1.0,0.600842378,1.318080836,0.123287146,0.7378248740000001,0.776738923,0.7129453990000001,0.8405324470000001,0.6810486370000001
2767,6884,6884,22969828,R1AIFWV0OXHK5V,B0001B86HM,805407843,"conair pro styler bonnet hair dryer, white",5,0,0,N,Y,Bonnet dryer,I love sitting under the dryer and being able to read or do handwork and getting my hair dried hands free. I do wish it had 3 settings instead of just the two. It is either hot or cold and I would love to have medium as it does get quite hot but I love being able to do something with my hands rather than holding the dryer.,6/21/2013,0.26957577,2,1.0,0.631177568,1.0,0.0,0.726649091,0.768398175,0.6999570540000001,0.836839297,0.6657364929999999
2768,6889,6889,26055660,R376D07X0QEYQW,B007T70X0Y,535977674,hsi professional hair dryer d-2200 with turbo ionic and infrared technology,5,6,7,N,Y,its a beast!!!!!!!!!,worked great!!!!!!!!!!!!  better then my other ones and i had a lot of them ranging from 10- 100$$$ this one is the best so far!!,6/20/2013,-0.006694115,1,1.0,0.5578927770000001,1.67731749,0.262526159,0.747863307,0.78384053,0.724861477,0.8428195829999999,0.69537195
2769,6892,6892,11962752,R1U3QHS7QO7T40,B00009YJSJ,109106777,conair wallmount 1600 watt hair dryer with led night light; white,5,0,0,N,Y,This is a great product for home as well as hotel!,This is a great product for home as well as hotel! I have one in each of my 3 bathrooms!!,6/20/2013,0.12472393300000001,6,1.0,0.592753414,1.0,0.0,0.71522559,0.7581466109999999,0.6877842820000001,0.82850894,0.6526031170000001
2770,6893,6893,21865292,R10VKYX3IVX1XX,B000XE6C3M,772841097,"ovente seductive ceramic ionic tourmaline lightweight professional hair dryer, red (3600)",5,0,0,N,Y,Powerful professional blow dryer.,I have frizzy and curly hair so it is hard to find a blow dryer than can straighten easily and quickly. This pro blow dryer definitely does the trick. It is strong and gets the job done.,6/20/2013,0.43192671,0,1.0,0.674243626,1.0,0.0,0.73945263,0.7798881990000001,0.7136003809999999,0.846176018,0.680456471
2771,6896,6896,30696018,R326T6OCU4WMB8,B000R80ZTQ,486774008,"conair 1875 watt cord keeper 2-in-1 hair dryer, black",5,0,0,N,Y,Perfect dryer!,"The greatest thing this dryer has is the retractable cord - and, of course the varied choices for temperature and blowing power!",6/18/2013,0.128382576,6,1.0,0.593723925,1.0,0.0,0.715514123,0.758405543,0.6880917390000001,0.828719347,0.652934838
2772,6899,6899,12739554,R3OWR2HD4M5TYZ,B00APV7OWG,443954263,onei mk-ii air ionique hair dryer with ionic generator for professional blowouts,5,3,4,N,Y,I was NOT disappointed!,"I originally came onto Amazon to search for  a dryer that I had found in a store that was out of stock.  Once logging on, I decided to peruse the selection of hair dryers in the same price range.  This dryer had the largest number of reviews and the highest rating.  I was replacing an old dryer and was looking for something that would dry my hair quickly and leave it looking smooth.<br /><br />Other reviewers commented on how great the Onei dryer was, citing it's speed in drying, it's ionic component that left hair smooth, and several even mentioned how quiet the dryer was.  The dryer arrived faster than anticipated and I was in love the first time I used it!!  It did dry my hair quickly (the same or faster than other dryers), my hair doesn't require a pass through with a flat iron on most days as it usually did, and it's actually REALLY quiet (like, abnormally so).  While I don't have to worry about waking anyone up, it's quiet enough not to drown out the phone ringing or my music playing while I get ready.<br /><br />The attachments are great...as is the long cord.  I really love this product and hope it lasts as long as other reviewers said it did!",6/18/2013,0.293628385,2,1.0,0.63755789,1.4193820030000002,0.162551164,0.7551718409999999,0.791768515,0.7317739679999999,0.8517630629999999,0.7017766940000001
2773,6900,6900,25472936,R1L4HCO4YWSWYC,B0050QLDGY,635386699,"remington d3710 ceramic fast finish dual fan turbo hair dryer, 1875 watts",5,0,0,N,Y,Great buy,"I got this hairdryer because it was cheaper but still had great reviews. I would agree with some of the reviews in that there is not a very good medium heat, its either too hot or cool, but I still think it works great. I love it!",6/18/2013,0.161171601,0,1.0,0.602421713,1.0,0.0,0.718099975,0.7607261129999999,0.690847199,0.830605027,0.655907742
2774,6901,6901,49439761,R1ZX3ILHPBTKSN,B000V3URNG,843035023,elevate by andis 80405 professional lightweight tourmaline ceramic ionic 1875 watts hair dryer,5,0,0,N,Y,Outstanding product & value,This is a truly fast dryer. It met or exceed my expectations. I have had it for about 6 months and love it.,6/18/2013,0.133770804,2,1.0,0.595153234,1.0,0.0,0.715939057,0.758786883,0.688544545,0.829029221,0.653423375
2775,6904,6904,11022391,R1CEAEQDNPGT1V,B00APV7OWG,443954263,onei mk-ii air ionique hair dryer with ionic generator for professional blowouts,5,0,0,N,Y,Truly awesome hair dryer! Very pleased...,Really love this hair dryer.  It is super lightweight and sleek.  Dries hair quickly and easily.  The price was on target and the shipping was ultra fast -- very pleased with the seller as well. Highly recommend product and seller! Kudos to both :),6/17/2013,0.479169535,3,1.0,0.6867755040000001,1.0,0.0,0.743178357,0.7832317040000001,0.71757048,0.848892929,0.684739867
2776,6905,6905,18658006,R3S0GYNJQG4XSY,B002B8VE4U,74735317,travel smart by conair dual voltage 1875 watt hair dryer,5,0,0,N,Y,1875-Watt Mini Hair Dryer. Dual Voltage -- love it,"I bought one of these in 2001 for a 3 week trip to Europe.  It's still going strong.  So, I purchased this for a young friend, just graduating from high school and headed to Spain for some future studies. Hopefully, she will have as good luck with her's as I have had!",6/17/2013,0.23231958600000002,0,1.0,0.621294798,1.0,0.0,0.723710944,0.765761452,0.6968261920000001,0.8346967120000001,0.662358562
2777,6908,6908,52167572,R3GBH92LYBTD39,B00132ZG3U,758099411,conair 1875 watt tourmaline ceramic hair dryer,5,1,2,N,Y,great value,"This is the only hairdryer I've ever seen that has a cool blower setting as well as a cool shot button. I like the cool blower for finishing when the day is hot. I keep pressing the cool shot button accidentally, however, because it's so darn convenient. The cool shot button is exactly where my thumb naturally rests and I have to keep that in mind. The cord is shorter than I'd like, and a good bit shorter than my last dryer. The sliding controls aren't wonderful. The friction ridges are quite flat and the two slides mesh so well and are so narrow that my thumb can't tell them apart. I have to press those flat ridges so hard that it hurts my thumb, so I use my &#34;off&#34; hand to slide the controls. There's some kind of thin, plastic-like finish that's slowly peeling off, but that doesn't bother me at all.<br /><br />My last dryer was a Black & Decker. It was very small and compact and did the job for many years, possibly as much as 20 years. I do still wish I could have replaced it with the same thing.<br /><br />All this sounds like complaining, I know, but they're trivial complaints (except the cord length). I've never had a diffuser attachment before but I found it worth learning to use. I used to dry and style my short, curly hair in about a minute on the hot setting, but now the diffuser and the warm setting do it just as fast and better. The Conair hot setting is pretty hot, so if you need that you'll be happy. Best of all is that, even in the winter, my hair never gets flyaway with static electricity.<br /><br />I've had this Conair less than a year, so I can't comment on its durability.<br /><br />BTW, I bought this upon the recommendation of Consumer Reports. They called it a good value and I certainly agree.<br /><br />I've had it almost 4 years now and it's still trouble-free.",6/17/2013,0.811587645,5,1.0,0.774954466,1.159040418,0.061643573,0.77949118,0.81497494,0.756804842,0.873145038,0.727719793
2778,6909,6909,14696957,R22SU17SVCT4D6,B003TJBI64,218800429,turbo power megaturbo 3000 professional hair dryer,5,2,2,N,Y,Great Professional Dryer,"Long and heavy duty cord, powerful, great attachments, enough settings and the buttons are a little recessed so you can't mistakenly hit them while you're drying.  Fees sturdy but not too heavy.  Good product for the buck.",6/17/2013,0.24446758100000002,0,1.0,0.624517239,1.318080836,0.123287146,0.74486341,0.783055376,0.720445595,0.845665157,0.689140705
2779,6910,6910,38686404,R2GH7DDLN6IPSL,B001BOFIRO,26711891,andis tourmaline ionic/ceramic 1875 watt hair dryer,5,0,0,N,Y,Reduces Drying Time,"Never heard of this brand before, but found it in a boutique hotel and was very pleased with so I ordered it from Amazon.  Really reduces drying time which results in smoother hair.  Highly recommend.",6/17/2013,0.197642569,0,1.0,0.612096192,1.0,0.0,0.720976198,0.763307264,0.6939120740000001,0.8327024540000001,0.659214478
2780,6914,6914,23176478,RB06Z9K18BFZT,B000R858R0,664218299,conair the power of pink ionic hair dryer,5,0,0,N,Y,Love it!,"Its brand new, just as expected. Works perfectly! It fits all of the descriptions of when I purchased this product!",6/16/2013,0.19306444899999997,0,1.0,0.610881776,1.0,0.0,0.720615152,0.762983258,0.6935273470000001,0.832439169,0.6587993910000001
2781,6915,6915,11440397,RTWEGZHSU1M4Q,B0009XH6WI,197856712,andis 1600w quiet hangup hair dryer with night light,5,0,0,N,Y,"Love it, especially the night light","Handy & convenient.  Love the cord hanger, I use it to hang my flat iron.  Very good product for the cost.",6/15/2013,0.196209014,6,1.0,0.611715919,1.0,0.0,0.720863143,0.7632058070000001,0.693791603,0.8326200109999999,0.659084501
2782,6917,6917,45641495,R3R6JJGTZWD9BF,B0089TDTWK,187812876,conair 1875-watt ionic conditioning pro style hair dryer,5,2,2,N,Y,Lightweight and effective,I bought this for traveling. I have very thick hair that takes a long time to dry. This blow dryer is light weight but still does a good job of drying my hair.,6/15/2013,0.08858212900000001,0,1.0,0.58316625,1.318080836,0.123287146,0.7325697609999999,0.772022932,0.7073456020000001,0.836700262,0.675006937
